category,pct_2022,pct_2021
Recurrent,0.4858,0.5729
Signals,0,0
Incidents,0.3436,0.3374
Weather,0.1158,0.0703
Work Zone,0.0485,0.0274
Holiday,0.0371,0.047
Unclassified,0.224,0.15460000000000002
