category,pct_2023,pct_2021
Recurrent,0,0
Signals,0,0
Incidents,0.3779,0.6876
Weather,0.0808,0.2108
Work Zone,0.2496,0.1708
Holiday,0.0143,0.17880000000000001
Unclassified,0.39149999999999996,0.1162
