category,pct_2022,pct_2021
Recurrent,0.8947,0.49550000000000005
Signals,0.0643,0.4137
Incidents,0.0522,0.0888
Weather,0.037,0.0825
Work Zone,0.0236,0.007
Holiday,0.0060999999999999995,0.0419
Unclassified,0.042800000000000005,0.0598
