category,pct_2023,pct_2022,pct_2021
Recurrent,0.8123999999999999,0.7988000000000001,0.763
Signals,0.2583,0.2252,0.28700000000000003
Incidents,0.0184,0.0417,0.0625
Weather,0.0368,0.025900000000000003,0.06
Work Zone,0.0247,0.041800000000000004,0.0617
Holiday,0.0105,0.0181,0.0193
Unclassified,0.0091,0.0091,0.0077
