category,pct_2022,pct_2021
Recurrent,0.6076,0.4785
Signals,0.43979999999999997,0.5655
Incidents,0.0325,0.043000000000000003
Weather,0.046,0.08159999999999999
Work Zone,0.276,0.4016
Holiday,0.0212,0.0377
Unclassified,1e-4,5e-4
