category,pct_2023,pct_2022,pct_2021
Recurrent,0.4279,0.31720000000000004,0.2606
Signals,0.4501,0.38380000000000003,0.5928
Incidents,0,0.018,0.0146
Weather,0.0888,0.0798,0.0984
Work Zone,8e-4,0.0351,0.0818
Holiday,0.0277,0.0441,0.0695
Unclassified,0.1969,0.2698,0.17279999999999998
