category,pct_2022,pct_2021
Recurrent,0.1536,0.09219999999999999
Signals,0.8601,0.9110999999999999
Incidents,0.1567,0.1067
Weather,0.1403,0.1278
Work Zone,0.13520000000000001,0.1289
Holiday,0.0699,0.0698
Unclassified,0.003,0.0027
