category,pct_2023,pct_2022
Recurrent,0.35910000000000003,0.6758
Signals,0,0
Incidents,0,0
Weather,0.1267,0.0248
Work Zone,0,0
Holiday,0.040600000000000004,0.0363
Unclassified,0.5879,0.2944
