category,pct_2023,pct_2022,pct_2021
Recurrent,0.7213,0.7181,0.6246
Signals,0.3276,0.2949,0.4103
Incidents,0.0024000000000000002,0.0112,0.031299999999999994
Weather,0.038,0.0326,0.057100000000000005
Work Zone,0.0208,0.012499999999999999,1e-4
Holiday,0.006,0.0217,0.033800000000000004
Unclassified,0.0018,0.0064,0.029900000000000003
