category,pct_2023,pct_2022,pct_2021
Recurrent,0.7002999999999999,0.67489999999999994,0.6253000000000001
Signals,0.36850000000000005,0.3951,0.4013
Incidents,0.0031,0.1076,0.1457
Weather,0.036,0.0375,0.0743
Work Zone,2e-4,0.0047,0.0012000000000000001
Holiday,0.0098,0.0112,0.0252
Unclassified,0.0011,0.0013,0.0181
