category,pct_2023,pct_2022
Recurrent,0.8606,0.8333
Signals,0.18619999999999998,0.1553
Incidents,0,0.0097
Weather,0.0284,0.0261
Work Zone,1e-4,0.0089
Holiday,0.006,0.0138
Unclassified,0.0046,0.0225
