category,pct_2022,pct_2021
Recurrent,0,0
Signals,0,0
Incidents,0.8031,0.9322
Weather,0.0523,0.4003
Work Zone,0.7647,0.5135
Holiday,0.2047,0.1728
Unclassified,0.011399999999999999,0.0128
