category,pct_2022,pct_2021
Recurrent,0.7568,0.7585999999999999
Signals,0.367,0.4497
Incidents,0.0019,7e-4
Weather,0.039,0.0736
Work Zone,0.0126,1e-4
Holiday,0.045000000000000005,0.0501
Unclassified,0.033600000000000005,0.020300000000000002
