category,pct_2022,pct_2021
Recurrent,0.3508,0.27399999999999997
Signals,0.8185,0.8475
Incidents,0.0467,0.0882
Weather,0.1449,0.1017
Work Zone,0.0011,0.0101
Holiday,0.0751,0.1472
Unclassified,0.0364,0.0465
