category,pct_2023,pct_2022,pct_2021
Recurrent,0.8304,0.8371,0.7646000000000001
Signals,0.1928,0.1852,0.2546
Incidents,0.0029,0.0225,0.0525
Weather,0.0318,0.0198,0.0401
Work Zone,0.0076,0.0193,0.07010000000000001
Holiday,0.0083,0.0124,0.024
Unclassified,0.0081,0.0081,0.012400000000000001
