category,pct_2023,pct_2022
Recurrent,0.4779999999999999,0.4597
Signals,0.48960000000000004,0.4658
Incidents,1e-4,0.0265
Weather,0.0524,0.0579
Work Zone,0,0.0037
Holiday,0.0484,0.051899999999999995
Unclassified,0.044,0.0614
