category,pct_2023,pct_2022,pct_2021
Recurrent,0.3456,0.16319999999999998,0.0836
Signals,0.7972,0.9038,0.9466
Incidents,0.0045000000000000005,0.0375,0.0129
Weather,0.116,0.0955,0.1218
Work Zone,0.0127,0.2386,0.3166
Holiday,0.0271,0.0492,0.0841
Unclassified,7.000000000000001e-4,0.003,0.0013
